customerID,interactiontimestamp,interactionchannel,interaction type,interactionoutcome,interactionduration,customersentiment,agent
0512-FLFDW,1/13/2022,twitter,complaint,closed,0:02,negative,Maureen
1771-OADNZ,11/14/2022,instagram,complaint,pending,0:02,neutral,Maureen
0487-CRLZF,12/23/2022,in-person,purchase,closed,0:22,positive,Sasha
2107-FBPTK,2/13/2022,phone,support,closed,0:02,neutral,Kristen
9451-WLYRI,8/19/2021,email,feedback,closed,0:02,negative,Kayleigh
8219-VYBVI,3/26/2021,chat,complaint,escalated,0:02,negative,Javi
1991-VOPLL,4/5/2021,twitter,complaint,resolved,0:02,positive,Fran
9738-QLWTP,2/3/2022,instagram,complaint,escalated,0:02,negative,Liz
1016-DJTSV,11/14/2022,in-person,subscription,closed,0:38,neutral,Liz
9419-IPPBE,12/23/2022,phone,inquiry,converted,0:15,positive,Anton
0174-QRVVY,2/13/2022,email,complaint,escalated,0:02,negative,Greg
5699-BNCAS,8/19/2021,chat,complaint,closed,0:06,negative,Isla
2900-PHPLN,3/26/2021,twitter,complaint,closed,0:02,negative,Emily
0612-RTZZA,4/5/2021,instagram,complaint,pending,0:02,neutral,Violet
8106-GWQOK,2/3/2022,in-person,purchase,closed,0:22,positive,Norma
8751-EDEKA,1/2/2021,phone,support,closed,0:02,neutral,John
6878-GGDWG,1/13/2022,email,feedback,closed,0:02,negative,Raul
4039-PIMHX,11/14/2022,chat,complaint,escalated,0:02,negative,Liz
8450-LUGUK,12/23/2022,twitter,complaint,resolved,0:02,positive,Sam
3604-WLABM,2/13/2022,instagram,complaint,escalated,0:02,negative,Skylar
0795-GMVQO,8/19/2021,in-person,subscription,closed,0:38,neutral,Peyton
2259-OUUSZ,3/26/2021,phone,inquiry,converted,0:15,positive,Skylar
1142-IHLOO,4/5/2021,email,complaint,escalated,0:02,negative,Javi
6410-LEFEN,2/3/2022,chat,complaint,closed,0:06,negative,Fran
4633-MKHYU,11/14/2022,twitter,complaint,closed,0:02,negative,Liz
6257-RJOHI,12/23/2022,instagram,complaint,pending,0:02,neutral,Liz
1545-JFUML,2/13/2022,in-person,purchase,closed,0:22,positive,Anton
3194-ORPIK,8/19/2021,phone,support,closed,0:02,neutral,Greg
7826-VVKWT,3/26/2021,email,feedback,closed,0:02,negative,Isla
1353-GHZOS,4/5/2021,chat,complaint,escalated,0:02,negative,Emily
2587-EKXTS,2/3/2022,twitter,complaint,resolved,0:02,positive,Violet
5442-BXVND,1/2/2021,instagram,complaint,escalated,0:02,negative,Norma
8816-VXNZD,1/13/2022,in-person,subscription,closed,0:38,neutral,John
9378-FXTIZ,11/14/2022,phone,inquiry,converted,0:15,positive,Raul
1723-HKXJQ,12/23/2022,email,complaint,escalated,0:02,negative,Liz
7825-GKXMW,2/12/2022,chat,complaint,closed,0:06,negative,Sam
9753-OYLBX,8/19/2021,twitter,complaint,closed,0:02,negative,Skylar
2364-UFROM,3/26/2021,instagram,complaint,pending,0:02,neutral,Peyton
6656-JWRQX,4/5/2021,in-person,purchase,closed,0:22,positive,Skylar
6473-ULUHT,2/3/2022,phone,support,closed,0:02,neutral,Anton
1240-KNSEZ,11/14/2022,email,feedback,closed,0:02,negative,Greg
0836-SEYLU,12/23/2022,chat,complaint,escalated,0:02,negative,Isla
4433-JCGCG,2/13/2022,twitter,complaint,resolved,0:02,positive,Emily
3716-BDVDB,8/19/2021,instagram,complaint,escalated,0:02,negative,Violet
7688-AWMDX,3/26/2021,in-person,subscription,closed,0:38,neutral,Norma
2842-BCQGE,4/5/2021,phone,inquiry,converted,0:15,positive,John
7244-QWYHG,2/3/2022,email,complaint,escalated,0:02,negative,Raul
5899-MQZZL,1/2/2021,chat,complaint,closed,0:06,negative,Liz
6849-OYAMU,1/13/2022,twitter,complaint,closed,0:02,negative,Sam
5312-UXESG,7/15/2022,instagram,complaint,pending,0:02,neutral,Skylar
9488-HGMJH,9/8/2022,in-person,purchase,closed,0:22,positive,Peyton
6038-GCYEC,10/10/2021,phone,support,closed,0:02,neutral,Skylar
2150-WLKUW,3/25/2021,email,feedback,closed,0:02,negative,Javi
7159-FVYPK,5/8/2022,chat,complaint,escalated,0:02,negative,Fran
7032-LMBHI,7/15/2022,twitter,complaint,resolved,0:02,positive,Liz
1150-WFARN,9/8/2022,instagram,complaint,escalated,0:02,negative,Liz
6088-BXMRG,10/10/2021,in-person,subscription,closed,0:38,neutral,Anton
3144-AUDBS,11/14/2022,phone,inquiry,converted,0:15,positive,Greg
4821-SJHJV,12/23/2022,email,complaint,escalated,0:02,negative,Isla
7346-MEDWM,2/13/2022,chat,complaint,closed,0:06,negative,Emily
1137-DGOWI,8/19/2021,twitter,complaint,closed,0:02,negative,Violet
5616-PRTNT,3/26/2021,instagram,complaint,pending,0:02,neutral,Norma
3812-LRZIR,4/5/2021,in-person,purchase,closed,0:22,positive,John
4818-QIUFN,2/3/2022,phone,support,closed,0:02,neutral,Raul
9483-GCPWE,11/14/2022,email,feedback,closed,0:02,negative,Liz
4227-OJHAL,12/23/2022,chat,complaint,escalated,0:02,negative,Sam
9220-CXRSC,2/13/2022,twitter,complaint,resolved,0:02,positive,Skylar
4993-JCRGJ,8/19/2021,instagram,complaint,escalated,0:02,negative,Peyton
9537-JALFH,3/26/2021,in-person,subscription,closed,0:38,neutral,Skylar
6698-OXETB,4/5/2021,phone,inquiry,converted,0:15,positive,Javi
2103-ZRXFN,2/3/2022,email,complaint,escalated,0:02,negative,Fran
3724-BSCVH,1/2/2021,chat,complaint,closed,0:06,negative,Liz
4877-TSOFF,1/13/2022,twitter,complaint,closed,0:02,negative,Liz
9209-NWPGU,3/26/2021,instagram,complaint,pending,0:02,neutral,Anton
6961-VCPMC,4/5/2021,in-person,purchase,closed,0:22,positive,Greg
7306-YDSOI,2/3/2022,phone,support,closed,0:02,neutral,Isla
5288-AHOUP,11/14/2022,email,feedback,closed,0:02,negative,Emily
6688-UZPWD,12/23/2022,chat,complaint,escalated,0:02,negative,Violet
0655-YDGFJ,2/13/2022,twitter,complaint,resolved,0:02,positive,Norma
8468-EHYJA,8/19/2021,instagram,complaint,escalated,0:02,negative,John
6823-SIDFQ,3/26/2021,in-person,subscription,closed,0:38,neutral,Raul
1097-FSPVW,4/5/2021,phone,inquiry,converted,0:15,positive,Liz
2839-RFSQE,2/3/2022,email,complaint,escalated,0:02,negative,Sam
8328-SKJNO,1/2/2021,chat,complaint,closed,0:06,negative,Skylar
7010-ZMVBF,1/13/2022,twitter,complaint,closed,0:02,negative,Peyton
5201-CBWYG,11/14/2022,instagram,complaint,pending,0:02,neutral,Skylar
0968-GSIKN,12/23/2022,in-person,purchase,closed,0:22,positive,Liz
1965-DDBWU,2/13/2022,phone,support,closed,0:02,neutral,Jackie
9057-SIHCH,8/19/2021,email,feedback,closed,0:02,negative,Angel
6352-GIGGQ,3/26/2021,chat,complaint,escalated,0:02,negative,Al
3635-QQRQD,4/5/2021,twitter,complaint,resolved,0:02,positive,Al
6771-XWBDM,2/3/2022,instagram,complaint,escalated,0:02,negative,Ingrid
2897-DOVND,11/14/2022,in-person,subscription,closed,0:38,neutral,Gigi
3082-YVEKW,12/23/2022,phone,inquiry,converted,0:15,positive,Linda
0191-EQUUH,2/13/2022,email,complaint,escalated,0:02,negative,Maureen
7134-HBPBS,8/19/2021,chat,complaint,closed,0:06,negative,Maureen
3489-HHPFY,3/26/2021,twitter,complaint,closed,0:02,negative,Sasha
2926-JEJJC,4/5/2021,instagram,complaint,pending,0:02,neutral,Kristen
8601-QACRS,2/3/2022,in-person,purchase,closed,0:22,positive,Kayleigh
4950-BDEUX,1/2/2021,phone,support,closed,0:02,neutral,Javi
5789-LDFXO,1/13/2022,email,feedback,closed,0:02,negative,Fran
0508-OOLTO,11/14/2022,chat,complaint,escalated,0:02,negative,Liz
2984-TBYKU,12/23/2022,twitter,complaint,resolved,0:02,positive,Liz
9822-WMWVG,2/13/2022,instagram,complaint,escalated,0:02,negative,Anton
2391-SOORI,8/19/2021,in-person,subscription,closed,0:38,neutral,Greg
9040-KZVWO,3/26/2021,phone,inquiry,converted,0:15,positive,Isla
2645-QTLMB,4/5/2021,email,complaint,escalated,0:02,negative,Emily
4806-HIPDW,2/3/2022,chat,complaint,closed,0:06,negative,Violet
1548-ARAGG,11/14/2022,twitter,complaint,closed,0:02,negative,Norma
6339-RZCBJ,12/23/2022,instagram,complaint,pending,0:02,neutral,John
4424-TKOPW,2/13/2022,in-person,purchase,closed,0:22,positive,Raul
4415-WNGVR,8/19/2021,phone,support,closed,0:02,neutral,Liz
2522-AHJXR,3/26/2021,email,feedback,closed,0:02,negative,Sam
0412-UCCNP,4/5/2021,chat,complaint,escalated,0:02,negative,Skylar
1816-FLZDK,2/3/2022,twitter,complaint,resolved,0:02,positive,Peyton
7096-UCLNH,1/2/2021,instagram,complaint,escalated,0:02,negative,Skylar
8443-ZRDBZ,1/13/2022,in-person,subscription,closed,0:38,neutral,Javi
9136-ALYBR,11/14/2022,phone,inquiry,converted,0:15,positive,Fran
4615-PIVVU,12/23/2022,email,complaint,escalated,0:02,negative,Liz
8885-QSQBX,2/12/2022,chat,complaint,closed,0:06,negative,Liz
7479-NITWS,8/19/2021,twitter,complaint,closed,0:02,negative,Anton
8617-ENBDS,3/26/2021,instagram,complaint,pending,0:02,neutral,Greg
9385-NXKDA,4/5/2021,in-person,purchase,closed,0:22,positive,Isla
0430-IHCDJ,2/3/2022,phone,support,closed,0:02,neutral,Emily
2959-MJHIC,11/14/2022,email,feedback,closed,0:02,negative,Violet
6674-KVJHG,12/23/2022,chat,complaint,escalated,0:02,negative,Norma
1814-DKOLC,2/13/2022,twitter,complaint,resolved,0:02,positive,John
4201-JMNGR,8/19/2021,instagram,complaint,escalated,0:02,negative,Raul
9351-HXDMR,3/26/2021,in-person,subscription,closed,0:38,neutral,Liz
3537-HPKQT,4/5/2021,phone,inquiry,converted,0:15,positive,Sam
2129-ALKBS,2/3/2022,email,complaint,escalated,0:02,negative,Skylar
5821-MMEIL,1/2/2021,chat,complaint,closed,0:06,negative,Peyton
5960-WPXQM,1/13/2022,twitter,complaint,closed,0:02,negative,Skylar
0684-AOSIH,7/15/2022,instagram,complaint,pending,0:02,neutral,Anton
8260-NGFNY,9/8/2022,in-person,purchase,closed,0:22,positive,Greg
1309-XGFSN,10/10/2021,phone,support,closed,0:02,neutral,Isla
1866-RZZQS,3/25/2021,email,feedback,closed,0:02,negative,Emily
6968-URWQU,5/8/2022,chat,complaint,escalated,0:02,negative,Violet
4742-TXUEX,7/15/2022,twitter,complaint,resolved,0:02,positive,Norma
9631-XEYKE,9/8/2022,instagram,complaint,escalated,0:02,negative,John
8631-NBHFZ,10/10/2021,in-person,subscription,closed,0:38,neutral,Raul
1335-MXCSE,11/14/2022,phone,inquiry,converted,0:15,positive,Liz
8873-TMKGR,12/23/2022,email,complaint,escalated,0:02,negative,Sam
8800-JOOCF,2/13/2022,chat,complaint,closed,0:06,negative,Skylar
1469-LBJQJ,8/19/2021,twitter,complaint,closed,0:02,negative,Peyton
4958-XCBDQ,3/26/2021,instagram,complaint,pending,0:02,neutral,Skylar
8337-UPOAQ,4/5/2021,in-person,purchase,closed,0:22,positive,Javi
0064-YIJGF,2/3/2022,phone,support,closed,0:02,neutral,Fran
2386-OWURY,11/14/2022,email,feedback,closed,0:02,negative,Liz
1725-IQNIY,12/23/2022,chat,complaint,escalated,0:02,negative,Liz
0310-VQXAM,2/13/2022,twitter,complaint,resolved,0:02,positive,Anton
6598-RFFVI,8/19/2021,instagram,complaint,escalated,0:02,negative,Greg
3453-RTHJQ,3/26/2021,in-person,subscription,closed,0:38,neutral,Isla
6712-OAWRH,4/5/2021,phone,inquiry,converted,0:15,positive,Emily
6278-FEPBZ,2/3/2022,email,complaint,escalated,0:02,negative,Violet
4280-DLSHD,1/2/2021,chat,complaint,closed,0:06,negative,Norma
1508-DFXCU,1/13/2022,twitter,complaint,closed,0:02,negative,John
8614-VGMMV,3/26/2021,instagram,complaint,pending,0:02,neutral,Raul
7868-BGSZA,4/5/2021,in-person,purchase,closed,0:22,positive,Liz
2800-QQUSO,2/3/2022,phone,support,closed,0:02,neutral,Sam
2930-UOTMB,11/14/2022,email,feedback,closed,0:02,negative,Skylar
7973-DZRKH,12/23/2022,chat,complaint,escalated,0:02,negative,Peyton
5914-DVBWJ,2/13/2022,twitter,complaint,resolved,0:02,positive,Skylar
7698-YFGEZ,8/19/2021,instagram,complaint,escalated,0:02,negative,Javi
2533-QVMSK,3/26/2021,in-person,subscription,closed,0:38,neutral,Fran
9773-PEQBZ,4/5/2021,phone,inquiry,converted,0:15,positive,Liz
8644-XLFBW,2/3/2022,email,complaint,escalated,0:02,negative,Liz
0650-BWOZN,1/2/2021,chat,complaint,closed,0:06,negative,Anton
8625-AZYZY,1/13/2022,twitter,complaint,closed,0:02,negative,Greg
7785-RDVIG,11/14/2022,instagram,complaint,pending,0:02,neutral,Isla
9602-WCXPI,12/23/2022,in-person,purchase,closed,0:22,positive,Emily
2903-YYTBW,2/13/2022,phone,support,closed,0:02,neutral,Violet
3620-MWJNE,8/19/2021,email,feedback,closed,0:02,negative,Norma
8573-JGCZW,3/26/2021,chat,complaint,escalated,0:02,negative,John
6837-HAEVO,4/5/2021,twitter,complaint,resolved,0:02,positive,Raul
6701-YVNQG,2/3/2022,instagram,complaint,escalated,0:02,negative,Liz
9306-CPCBC,11/14/2022,in-person,subscription,closed,0:38,neutral,Sam
4304-XUMGI,12/23/2022,phone,inquiry,converted,0:15,positive,Skylar
9504-YAZWB,2/13/2022,email,complaint,escalated,0:02,negative,Peyton
8819-ZBYNA,8/19/2021,chat,complaint,closed,0:06,negative,Skylar
6174-NRBTZ,3/26/2021,twitter,complaint,closed,0:02,negative,Liz
9481-IEBZY,4/5/2021,instagram,complaint,pending,0:02,neutral,Jackie
1833-VGRUM,2/3/2022,in-person,purchase,closed,0:22,positive,Angel
6137-NICCO,1/2/2021,phone,support,closed,0:02,neutral,Al
9065-ZCPQX,1/13/2022,email,feedback,closed,0:02,negative,Al
6402-EJMWF,11/14/2022,chat,complaint,escalated,0:02,negative,Ingrid
3620-EHIMZ,12/23/2022,twitter,complaint,resolved,0:02,positive,Gigi
3213-VVOLG,2/13/2022,instagram,complaint,escalated,0:02,negative,Linda
6870-ECSHE,8/19/2021,in-person,subscription,closed,0:38,neutral,Maureen
8747-UDCOI,3/26/2021,phone,inquiry,converted,0:15,positive,Maureen
8374-XGEJJ,4/5/2021,email,complaint,escalated,0:02,negative,Sasha
2656-TABEH,2/3/2022,chat,complaint,closed,0:06,negative,Kristen
6946-LMSQS,11/14/2022,twitter,complaint,closed,0:02,negative,Kayleigh
4626-OZDTJ,12/23/2022,instagram,complaint,pending,0:02,neutral,Javi
9169-BSVIN,2/13/2022,in-person,purchase,closed,0:22,positive,Fran
2325-ZUSFD,8/19/2021,phone,support,closed,0:02,neutral,Liz
8194-PEEBY,3/26/2021,email,feedback,closed,0:02,negative,Liz
6872-HXFNF,4/5/2021,chat,complaint,escalated,0:02,negative,Anton
3932-CMDTD,2/3/2022,twitter,complaint,resolved,0:02,positive,Greg
7714-YXSMB,1/2/2021,instagram,complaint,escalated,0:02,negative,Isla
8387-UGUSU,1/13/2022,in-person,subscription,closed,0:38,neutral,Emily
1080-BWSYE,11/14/2022,phone,inquiry,converted,0:15,positive,Violet
4039-HEUNW,12/23/2022,email,complaint,escalated,0:02,negative,Norma
1194-HVAIF,2/12/2022,chat,complaint,closed,0:06,negative,John
0812-WUPTB,8/19/2021,twitter,complaint,closed,0:02,negative,Raul
3594-UVONA,3/26/2021,instagram,complaint,pending,0:02,neutral,Liz
0004-TLHLJ,4/5/2021,in-person,purchase,closed,0:22,positive,Sam
1767-TGTKO,2/3/2022,phone,support,closed,0:02,neutral,Skylar
8439-LTUGF,11/14/2022,email,feedback,closed,0:02,negative,Peyton
8805-JNRAZ,12/23/2022,chat,complaint,escalated,0:02,negative,Skylar
5089-IFSDP,2/13/2022,twitter,complaint,resolved,0:02,positive,Javi
6418-HNFED,8/19/2021,instagram,complaint,escalated,0:02,negative,Fran
0206-OYVOC,3/26/2021,in-person,subscription,closed,0:38,neutral,Liz
7291-CDTMJ,4/5/2021,phone,inquiry,converted,0:15,positive,Liz
7128-GGCNO,2/3/2022,email,complaint,escalated,0:02,negative,Anton
0237-YFUTL,1/2/2021,chat,complaint,closed,0:06,negative,Greg
7691-KGKGP,1/13/2022,twitter,complaint,closed,0:02,negative,Isla
6710-HSJRD,7/15/2022,instagram,complaint,pending,0:02,neutral,Emily
3675-EQOZA,9/8/2022,in-person,purchase,closed,0:22,positive,Violet
0840-DCNZE,10/10/2021,phone,support,closed,0:02,neutral,Norma
1732-FEKLD,3/25/2021,email,feedback,closed,0:02,negative,John
9862-KJTYK,5/8/2022,chat,complaint,escalated,0:02,negative,Raul
0479-HMSWA,7/15/2022,twitter,complaint,resolved,0:02,positive,Liz
5854-KSRBJ,9/8/2022,instagram,complaint,escalated,0:02,negative,Sam
0365-BZUWY,10/10/2021,in-person,subscription,closed,0:38,neutral,Skylar
4817-VYYWS,11/14/2022,phone,inquiry,converted,0:15,positive,Peyton
5701-SVCWR,12/23/2022,email,complaint,escalated,0:02,negative,Skylar
3129-AAQOU,2/13/2022,chat,complaint,closed,0:06,negative,Anton
4922-CVPDX,8/19/2021,twitter,complaint,closed,0:02,negative,Greg
1396-QWFBJ,3/26/2021,instagram,complaint,pending,0:02,neutral,Isla
1357-BIJKI,4/5/2021,in-person,purchase,closed,0:22,positive,Emily
1099-BTKWT,2/3/2022,phone,support,closed,0:02,neutral,Violet
5299-SJCZT,11/14/2022,email,feedback,closed,0:02,negative,Norma
2018-PZKMU,12/23/2022,chat,complaint,escalated,0:02,negative,John
7340-KEFQE,2/13/2022,twitter,complaint,resolved,0:02,positive,Raul
4570-QHXHL,8/19/2021,instagram,complaint,escalated,0:02,negative,Liz
2403-BCASL,3/26/2021,in-person,subscription,closed,0:38,neutral,Sam
7392-YYPYJ,4/5/2021,phone,inquiry,converted,0:15,positive,Skylar
2898-LSJGD,2/3/2022,email,complaint,escalated,0:02,negative,Peyton
2223-GDSHL,1/2/2021,chat,complaint,closed,0:06,negative,Skylar
7359-PTSXY,1/13/2022,twitter,complaint,closed,0:02,negative,Javi
9470-RTWDV,3/26/2021,instagram,complaint,pending,0:02,neutral,Fran
2176-OSJUV,4/5/2021,in-person,purchase,closed,0:22,positive,Liz
9348-YVOMK,2/3/2022,phone,support,closed,0:02,neutral,Liz
8104-OSKWT,11/14/2022,email,feedback,closed,0:02,negative,Anton
4521-YEEHE,12/23/2022,chat,complaint,escalated,0:02,negative,Greg
4090-KPJIP,2/13/2022,twitter,complaint,resolved,0:02,positive,Isla
3786-WOVKF,8/19/2021,instagram,complaint,escalated,0:02,negative,Emily
4503-BDXBD,3/26/2021,in-person,subscription,closed,0:38,neutral,Violet
6086-ESGRL,4/5/2021,phone,inquiry,converted,0:15,positive,Norma
2592-HODOV,2/3/2022,email,complaint,escalated,0:02,negative,John
3886-CERTZ,1/2/2021,chat,complaint,closed,0:06,negative,Raul
7995-ZHHNZ,1/13/2022,twitter,complaint,closed,0:02,negative,Liz
3824-RHKVR,11/14/2022,instagram,complaint,pending,0:02,neutral,Sam
5816-SCGFC,12/23/2022,in-person,purchase,closed,0:22,positive,Skylar
5989-AXPUC,2/13/2022,phone,support,closed,0:02,neutral,Peyton
4979-HPRFL,8/19/2021,email,feedback,closed,0:02,negative,Skylar
8590-OHDIW,3/26/2021,chat,complaint,escalated,0:02,negative,Javi
8015-IHCGW,4/5/2021,twitter,complaint,resolved,0:02,positive,Fran
2332-TODQS,2/3/2022,instagram,complaint,escalated,0:02,negative,Liz
9278-VZKCD,11/14/2022,in-person,subscription,closed,0:38,neutral,Liz
8008-OTEZX,12/23/2022,phone,inquiry,converted,0:15,positive,Anton
2773-OVBPK,2/13/2022,email,complaint,escalated,0:02,negative,Greg
5999-LCXAO,8/19/2021,chat,complaint,closed,0:06,negative,Isla
5206-XZZQI,3/26/2021,twitter,complaint,closed,0:02,negative,Emily
4803-LBYPN,4/5/2021,instagram,complaint,pending,0:02,neutral,Violet
5759-RCVCB,2/3/2022,in-person,purchase,closed,0:22,positive,Norma
6372-RFVNS,1/2/2021,phone,support,closed,0:02,neutral,John
2139-FQHLM,1/13/2022,email,feedback,closed,0:02,negative,Raul
8261-GWDBQ,11/14/2022,chat,complaint,escalated,0:02,negative,Liz
1093-YSWCA,12/23/2022,twitter,complaint,resolved,0:02,positive,Sam
8938-UMKPI,2/13/2022,instagram,complaint,escalated,0:02,negative,Skylar
0991-BRRFB,8/19/2021,in-person,subscription,closed,0:38,neutral,Peyton
3882-IYOIJ,3/26/2021,phone,inquiry,converted,0:15,positive,Skylar
8749-TZYEC,4/5/2021,email,complaint,escalated,0:02,negative,Liz
1755-FZQEC,2/3/2022,chat,complaint,closed,0:06,negative,Jackie
3115-JPJDD,11/14/2022,twitter,complaint,closed,0:02,negative,Angel
5600-KTXFM,12/23/2022,instagram,complaint,pending,0:02,neutral,Al
3871-IKPYH,2/13/2022,in-person,purchase,closed,0:22,positive,Al
6319-IEJWJ,8/19/2021,phone,support,closed,0:02,neutral,Ingrid
9025-AOMKI,3/26/2021,email,feedback,closed,0:02,negative,Gigi
6339-TBELP,4/5/2021,chat,complaint,escalated,0:02,negative,Linda
7964-YESJC,2/3/2022,twitter,complaint,resolved,0:02,positive,Maureen
6173-GOLSU,1/2/2021,instagram,complaint,escalated,0:02,negative,Maureen
5275-SQEIZ,1/13/2022,in-person,subscription,closed,0:38,neutral,Sasha
7716-YTYHG,11/14/2022,phone,inquiry,converted,0:15,positive,Kristen
9938-ZREHM,12/23/2022,email,complaint,escalated,0:02,negative,Kayleigh
7950-XWOVN,2/12/2022,chat,complaint,closed,0:06,negative,Javi
4390-KYULV,8/19/2021,twitter,complaint,closed,0:02,negative,Fran
4647-MUZON,3/26/2021,instagram,complaint,pending,0:02,neutral,Liz
9702-AIUJO,4/5/2021,in-person,purchase,closed,0:22,positive,Liz
8849-PRIQJ,2/3/2022,phone,support,closed,0:02,neutral,Anton
8851-RAGOV,11/14/2022,email,feedback,closed,0:02,negative,Greg
1304-NECVQ,12/23/2022,chat,complaint,escalated,0:02,negative,Isla
5396-IZEPB,2/13/2022,twitter,complaint,resolved,0:02,positive,Emily
1729-VLAZJ,8/19/2021,instagram,complaint,escalated,0:02,negative,Violet
8285-ABVLB,3/26/2021,in-person,subscription,closed,0:38,neutral,Norma
0701-TJSEF,4/5/2021,phone,inquiry,converted,0:15,positive,John
5712-VBOXD,2/3/2022,email,complaint,escalated,0:02,negative,Raul
6629-LADHQ,1/2/2021,chat,complaint,closed,0:06,negative,Liz
8945-GRKHX,1/13/2022,twitter,complaint,closed,0:02,negative,Sam
1559-DTODC,7/15/2022,instagram,complaint,pending,0:02,neutral,Skylar
4797-MIWUM,9/8/2022,in-person,purchase,closed,0:22,positive,Peyton
6959-UWKHF,10/10/2021,phone,support,closed,0:02,neutral,Skylar
8720-RQSBJ,3/25/2021,email,feedback,closed,0:02,negative,Javi
4537-CIBHB,5/8/2022,chat,complaint,escalated,0:02,negative,Fran
3815-SLMEF,7/15/2022,twitter,complaint,resolved,0:02,positive,Liz
5154-VEKBL,9/8/2022,instagram,complaint,escalated,0:02,negative,Liz
4324-AHJKS,10/10/2021,in-person,subscription,closed,0:38,neutral,Anton
4355-CVPVS,11/14/2022,phone,inquiry,converted,0:15,positive,Greg
4495-LHSSK,12/23/2022,email,complaint,escalated,0:02,negative,Isla
5655-JSMZM,2/13/2022,chat,complaint,closed,0:06,negative,Emily
5915-ANOEI,8/19/2021,twitter,complaint,closed,0:02,negative,Violet
9861-PDSZP,3/26/2021,instagram,complaint,pending,0:02,neutral,Norma
4505-EXZHB,4/5/2021,in-person,purchase,closed,0:22,positive,John
7225-CBZPL,2/3/2022,phone,support,closed,0:02,neutral,Raul
6704-UTUKK,11/14/2022,email,feedback,closed,0:02,negative,Liz
4587-VVTOX,12/23/2022,chat,complaint,escalated,0:02,negative,Sam
2019-HDCZY,2/13/2022,twitter,complaint,resolved,0:02,positive,Skylar
4652-NNHNY,8/19/2021,instagram,complaint,escalated,0:02,negative,Peyton
